Date,HM-B.ST,ITX.MC,MC.PA,TPR
2021-05-25,171.0857696533203,27.324190139770508,590.090576171875,38.16178512573242
2021-05-26,170.12416076660156,27.281511306762695,590.9207153320312,39.06032943725586
2021-05-27,170.40463256835938,26.573009490966797,598.1159057617188,39.72101593017578
2021-05-28,172.16757202148438,27.247365951538086,604.9419555664062,39.54483413696289
2021-05-31,169.76358032226562,27.051036834716797,601.436767578125,39.54483413696289
2021-06-01,170.2042999267578,27.119325637817383,606.1410522460938,39.61530303955078
2021-06-02,171.2460479736328,27.136396408081055,609.7386474609375,37.62440872192383
2021-06-03,169.28273010253906,27.00835418701172,603.5582885742188,37.457035064697266
2021-06-04,167.72015380859375,27.03396224975586,600.6986083984375,37.65964126586914
2021-06-07,167.1992645263672,27.640029907226562,606.32568359375,38.188201904296875
2021-06-08,168.28109741210938,27.57174301147461,608.5396118164062,38.76080322265625
2021-06-09,168.72183227539062,26.974212646484375,611.12255859375,38.24986267089844
2021-06-10,166.59825134277344,26.530330657958984,606.6947021484375,37.633216857910156
2021-06-11,168.88209533691406,26.735200881958008,616.2880859375,39.025081634521484
2021-06-14,168.12083435058594,27.136396408081055,620.4390869140625,38.11773681640625
2021-06-15,163.3127899169922,26.530330657958984,625.23583984375,38.36439514160156
2021-06-16,163.95387268066406,26.51325798034668,629.3869018554688,38.10892105102539
2021-06-17,163.99391174316406,26.65837287902832,633.9990844726562,37.21037292480469
2021-06-18,159.65867614746094,26.01816177368164,628.2798461914062,36.267784118652344
2021-06-21,160.23565673828125,26.120595932006836,627.357421875,37.13990020751953
2021-06-22,160.107421875,26.188884735107422,628.3722534179688,37.26322937011719
2021-06-23,158.64898681640625,25.924266815185547,617.2105712890625,37.527503967285156
2021-06-24,161.6299591064453,26.34253692626953,620.9926147460938,37.90630340576172
2021-06-25,161.6299591064453,26.28278350830078,621.361572265625,38.3027229309082
2021-06-28,158.61692810058594,25.591354370117188,615.8268432617188,37.53631591796875
2021-06-29,161.06903076171875,25.57427978515625,621.7306518554688,37.13990020751953
2021-06-30,162.67169189453125,25.36087989807129,610.0154418945312,38.3027229309082
2021-07-01,160.90878295898438,25.58281898498535,612.413818359375,37.43060302734375
2021-07-02,162.19091796875,25.386486053466797,611.9525756835938,37.580360412597656
2021-07-05,164.11412048339844,25.58281898498535,609.4620361328125,37.580360412597656
2021-07-06,162.59158325195312,25.352340698242188,604.9419555664062,36.74348068237305
2021-07-07,162.551513671875,25.352340698242188,609.185302734375,36.029937744140625
2021-07-08,156.13279724121094,24.882856369018555,589.62939453125,35.57185363769531
2021-07-09,158.9695587158203,25.37795066833496,611.030029296875,36.91086196899414
2021-07-12,159.45033264160156,25.403560638427734,614.3508911132812,37.46584701538086
2021-07-13,160.98890686035156,25.027971267700195,618.6865234375,36.602535247802734
2021-07-14,161.6299591064453,25.002361297607422,619.5166625976562,36.50563430786133
2021-07-15,153.42428588867188,23.64511489868164,611.76806640625,35.774471282958984
2021-07-16,152.25430297851562,23.978023529052734,603.5582885742188,34.409027099609375
2021-07-19,147.02960205078125,23.474390029907227,590.2750854492188,33.307861328125
2021-07-20,147.17384338378906,23.704864501953125,595.07177734375,34.71735763549805
2021-07-21,150.5554656982422,24.25118064880371,608.0783081054688,35.941837310791016
2021-07-22,149.16116333007812,24.242645263671875,609.185302734375,35.166629791259766
2021-07-23,150.23495483398438,24.61823081970215,621.7306518554688,35.31637954711914
2021-07-26,150.47535705566406,24.64384651184082,621.1771850585938,36.3382568359375
2021-07-27,148.60020446777344,24.225570678710938,617.6718139648438,36.135650634765625
2021-07-28,149.2252655029297,24.35361671447754,634.829345703125,35.65113830566406
2021-07-29,148.52008056640625,24.438974380493164,630.9549560546875,36.34707260131836
2021-07-30,144.3370819091797,24.404830932617188,621.6383056640625,37.26322937011719
2021-08-02,145.2506103515625,24.840173721313477,633.7223510742188,37.28966522216797
2021-08-03,145.04226684570312,24.64384651184082,641.9321899414062,38.2586784362793
2021-08-04,144.8018798828125,24.4560489654541,640.8252563476562,37.650840759277344
2021-08-05,144.35313415527344,24.567018508911133,643.31591796875,38.28510665893555
2021-08-06,144.56146240234375,24.464584350585938,643.31591796875,38.769615173339844
2021-08-09,144.00051879882812,24.438974380493164,643.31591796875,38.03844451904297
2021-08-10,143.6319122314453,24.5755558013916,647.1900634765625,38.61986541748047
2021-08-11,143.42356872558594,25.0450439453125,650.1419067382812,38.84009552001953
2021-08-12,144.3370819091797,25.395023345947266,656.7836303710938,39.37745666503906
2021-08-13,144.369140625,25.591354370117188,654.754150390625,38.96342468261719
2021-08-16,139.70533752441406,25.147476196289062,641.009765625,38.60223388671875
2021-08-17,140.3303985595703,24.934070587158203,636.950927734375,37.02538299560547
2021-08-18,140.13809204101562,25.26698112487793,604.11181640625,36.52324295043945
2021-08-19,137.269287109375,24.86578369140625,565.5534057617188,35.386863708496094
2021-08-20,140.15411376953125,25.429170608520508,571.9182739257812,35.7480354309082
2021-08-23,142.38180541992188,25.43770408630371,587.23095703125,37.27204513549805
2021-08-24,141.98114013671875,25.36087989807129,575.884765625,38.1529655456543
2021-08-25,140.9875030517578,24.925537109375,573.8554077148438,38.02082061767578
2021-08-26,137.9584197998047,24.609697341918945,573.394287109375,36.8668212890625
2021-08-27,138.7437744140625,24.720666885375977,574.7778930664062,37.57155990600586
2021-08-30,138.63156127929688,24.6779842376709,576.530517578125,36.3382568359375
2021-08-31,138.59951782226562,24.6779842376709,578.1909790039062,35.51899337768555
2021-09-01,144.49737548828125,25.43770408630371,596.639892578125,35.71279525756836
2021-09-02,143.11904907226562,25.43770408630371,596.824462890625,35.78327560424805
2021-09-03,140.76312255859375,25.24137306213379,585.6627197265625,35.96055221557617
2021-09-06,141.64459228515625,25.395023345947266,598.3926391601562,35.96055221557617
2021-09-07,140.49066162109375,25.395023345947266,602.359130859375,36.120094299316406
2021-09-08,139.44891357421875,25.386486053466797,598.3926391601562,34.905757904052734
2021-09-09,138.71168518066406,25.147476196289062,607.34033203125,35.916229248046875
2021-09-10,137.97447204589844,25.113330841064453,612.0448608398438,35.87191390991211
2021-09-13,139.0161895751953,25.181617736816406,606.0490112304688,35.7300910949707
2021-09-14,140.17013549804688,25.7620792388916,596.639892578125,35.4996337890625
2021-09-15,135.8749542236328,25.335268020629883,573.0253295898438,35.402122497558594
2021-09-16,138.21485900878906,26.675447463989258,579.2979125976562,36.08464813232422
2021-09-17,139.1764678955078,27.06810760498047,582.0653076171875,35.80986022949219
2021-09-20,139.7213897705078,27.119325637817383,570.7191162109375,33.691402435302734
2021-09-21,139.4810028076172,27.665637969970703,586.677490234375,34.08142852783203
2021-09-22,144.00051879882812,27.477840423583984,593.4113159179688,34.55119323730469
2021-09-23,143.69601440429688,27.34980010986328,603.3739013671875,35.76554870605469
2021-09-24,142.31771850585938,27.025426864624023,593.04248046875,34.97666549682617
2021-09-27,145.82757568359375,27.537593841552734,588.0610961914062,35.543949127197266
2021-09-28,146.06797790527344,26.66691017150879,569.9811401367188,35.065303802490234
2021-09-29,148.00723266601562,27.477840423583984,576.9917602539062,34.34733200073242
2021-09-30,142.92674255371094,27.162006378173828,572.0105590820312,32.81389236450195
2021-10-01,144.7698211669922,27.332731246948242,581.1427612304688,33.70027160644531
2021-10-04,143.11904907226562,27.01689338684082,572.9329833984375,33.66482162475586
2021-10-05,139.80152893066406,27.477840423583984,583.4489135742188,34.07255554199219
2021-10-06,133.02218627929688,26.2230281829834,576.3460693359375,33.354583740234375
2021-10-07,135.42620849609375,26.88884925842285,588.4302978515625,33.84209442138672
2021-10-08,134.1280517578125,26.735200881958008,579.0211791992188,33.11526107788086
2021-10-11,131.30734252929688,26.299856185913086,582.7109985351562,33.177310943603516
2021-10-12,132.26893615722656,25.907196044921875,584.7403564453125,34.01937484741211
2021-10-13,133.9357147216797,25.94986915588379,603.1892700195312,34.04596710205078
2021-10-14,131.77210998535156,25.93280029296875,615.4578857421875,34.72847366333008
2021-10-15,135.05758666992188,26.5900821685791,613.2440795898438,34.7462043762207
2021-10-18,135.44223022460938,26.641298294067383,599.5918579101562,34.20551300048828
2021-10-19,137.44558715820312,27.093713760375977,595.9019775390625,34.01937484741211
2021-10-20,134.68898010253906,26.871776580810547,605.2186279296875,34.240966796875
2021-10-21,135.29798889160156,26.718124389648438,608.5396118164062,34.34733200073242
2021-10-22,133.82354736328125,26.257173538208008,615.550048828125,34.23210906982422
2021-10-25,133.02218627929688,26.214492797851562,608.6317749023438,35.13621520996094
2021-10-26,136.54808044433594,26.36814308166504,613.4284057617188,34.666439056396484
2021-10-27,135.33004760742188,26.308391571044922,612.7828369140625,33.7357292175293
2021-10-28,134.0959930419922,26.504718780517578,619.6089477539062,34.568939208984375
2021-10-29,134.2460479736328,26.970928192138672,624.682373046875,34.55119323730469
2021-11-01,137.64767456054688,27.66160774230957,630.401611328125,34.914615631103516
2021-11-02,137.13075256347656,27.39396858215332,631.6929321289062,35.13621520996094
2021-11-03,137.63096618652344,27.1867618560791,629.5714111328125,37.06852722167969
2021-11-04,140.4989776611328,27.791105270385742,638.7957763671875,37.20148468017578
2021-11-05,143.56707763671875,27.86017608642578,653.9239501953125,37.68012237548828
2021-11-08,136.1136016845703,27.169498443603516,652.5404052734375,37.53831100463867
2021-11-09,138.18124389648438,27.5321044921875,652.4481201171875,37.644683837890625
2021-11-10,140.7490997314453,27.868806838989258,644.4228515625,37.768768310546875
2021-11-11,138.83154296875,27.42850112915039,650.6954345703125,40.93314743041992
2021-11-12,139.24839782714844,27.454402923583984,666.8383178710938,40.35700607299805
2021-11-15,142.56661987304688,27.480302810668945,664.9011840820312,39.79859161376953
2021-11-16,143.73382568359375,27.39396858215332,673.1109008789062,40.410186767578125
2021-11-17,140.06544494628906,27.238563537597656,669.7901611328125,40.05562973022461
2021-11-18,138.3479766845703,27.463037490844727,672.0039672851562,40.631778717041016
2021-11-19,134.57952880859375,26.30615234375,676.6162109375,40.76475524902344
2021-11-22,135.4466094970703,26.798261642456055,671.8196411132812,40.95088577270508
2021-11-23,142.7333526611328,27.52347183227539,662.4104614257812,40.76475524902344
2021-11-24,140.28221130371094,26.858694076538086,669.7901611328125,39.06289291381836
2021-11-25,140.2655487060547,26.556522369384766,677.7232666015625,39.06289291381836
2021-11-26,132.86207580566406,25.244234085083008,638.3346557617188,37.050804138183594
2021-11-29,135.5800323486328,25.615476608276367,643.1314086914062,36.99761199951172
2021-11-30,133.39566040039062,24.052820205688477,636.0905151367188,35.561683654785156
2021-12-01,139.4318084716797,25.132001876831055,646.1885986328125,34.46257400512695
2021-12-02,137.6143035888672,24.519025802612305,636.0905151367188,36.53227996826172
2021-12-03,133.57907104492188,24.044185638427734,634.608154296875,36.41630554199219
2021-12-06,139.33175659179688,24.708961486816406,639.3330078125,37.7901611328125
2021-12-07,142.5332794189453,25.606840133666992,671.6655883789062,38.9856071472168
2021-12-08,139.2984161376953,24.864362716674805,662.1234130859375,38.82502365112305
2021-12-09,138.2979736328125,24.415422439575195,662.4011840820312,38.58415603637695
2021-12-10,137.98114013671875,24.519025802612305,657.76904296875,38.56631088256836
2021-12-13,137.1474151611328,24.380891799926758,656.8425903320312,37.513607025146484
2021-12-14,140.06544494628906,24.9852352142334,649.9868774414062,37.87937545776367
2021-12-15,136.1469268798828,23.68157958984375,659.5294189453125,37.25489807128906
2021-12-16,137.13075256347656,24.026920318603516,660.8263549804688,36.73746871948242
2021-12-17,140.23219299316406,24.009654998779297,647.5782470703125,36.808834075927734
2021-12-20,138.59808349609375,23.845617294311523,646.4664916992188,35.0870361328125
2021-12-21,143.78384399414062,24.026920318603516,649.8943481445312,36.514434814453125
2021-12-22,144.8009796142578,24.208223342895508,662.7718505859375,36.648258209228516
2021-12-23,148.50271606445312,24.30318832397461,668.88623046875,36.808834075927734
2021-12-24,148.50271606445312,24.30318832397461,664.6245727539062,36.808834075927734
2021-12-27,149.20306396484375,24.36362075805664,672.8699951171875,36.683937072753906
2021-12-28,148.4026641845703,24.346359252929688,677.0388793945312,36.211116790771484
2021-12-29,148.2859649658203,24.337724685668945,674.3522338867188,36.211116790771484
2021-12-30,148.4693603515625,24.631263732910156,676.2977294921875,36.40737533569336
2021-12-31,148.4693603515625,24.631263732910156,673.5184936523438,36.220035552978516
2022-01-03,149.503173828125,24.74349594116211,677.2241821289062,36.40737533569336
2022-01-04,148.0358123779297,24.61399269104004,689.2678833007812,37.15676498413086
2022-01-05,148.41932678222656,24.57082748413086,702.2379150390625,36.82667922973633
2022-01-06,148.41932678222656,24.40679168701172,673.6110229492188,36.97834014892578
2022-01-07,146.53514099121094,23.880149841308594,663.142333984375,35.09596633911133
2022-01-10,147.53562927246094,23.897417068481445,651.0060424804688,33.45446014404297
2022-01-11,146.81861877441406,24.12188720703125,657.76904296875,34.08787536621094
2022-01-12,147.95245361328125,24.07872200012207,656.5646362304688,34.39118957519531
2022-01-13,150.1034698486328,24.070087432861328,639.2403564453125,34.997833251953125
2022-01-14,146.7185516357422,23.97511863708496,625.7144165039062,34.230621337890625
2022-01-17,145.66806030273438,24.095985412597656,635.9051513671875,34.230621337890625
2022-01-18,144.8009796142578,24.044185638427734,623.490966796875,33.427711486816406
2022-01-19,145.701416015625,24.683061599731445,646.3739013671875,33.41877365112305
2022-01-20,146.0015411376953,24.60536003112793,652.1177978515625,32.79429244995117
2022-01-21,143.93392944335938,24.26002311706543,645.9107055664062,32.606956481933594
2022-01-24,139.99876403808594,23.439842224121094,614.0413818359375,34.070030212402344
2022-01-25,143.8839111328125,23.62114715576172,617.932373046875,33.41877365112305
2022-01-26,147.26881408691406,23.79381561279297,633.3110961914062,32.812137603759766
2022-01-27,148.95294189453125,23.595245361328125,642.9461059570312,33.06193542480469
2022-01-28,156.47311401367188,23.33624267578125,663.6982421875,33.57044982910156
2022-01-31,152.85476684570312,23.08587074279785,669.442138671875,33.855926513671875
2022-02-01,150.75376892089844,23.33624267578125,678.3359375,34.56962203979492
2022-02-02,147.63563537597656,22.800968170166016,675.6492309570312,34.890785217285156
2022-02-03,146.01821899414062,22.291593551635742,659.3440551757812,34.19493103027344
2022-02-04,142.349853515625,21.61818504333496,654.1558837890625,34.319820404052734
2022-02-07,143.41702270507812,21.410980224609375,663.4203491210938,34.480411529541016
2022-02-08,145.48464965820312,22.00668716430664,654.1558837890625,35.319000244140625
2022-02-09,148.30264282226562,22.39519691467285,663.8834228515625,36.31816482543945
2022-02-10,152.55459594726562,22.64556884765625,654.2485961914062,36.32708740234375
2022-02-11,153.25494384765625,22.231159210205078,634.608154296875,34.953224182128906
2022-02-14,148.3693389892578,21.868555068969727,620.711669921875,34.837249755859375
2022-02-15,150.4869842529297,21.756319046020508,642.9461059570312,36.32708740234375
2022-02-16,149.4865264892578,21.95488739013672,637.0167846679688,36.514434814453125
2022-02-17,147.21878051757812,21.98078727722168,633.7743530273438,35.55094528198242
2022-02-18,144.9844207763672,21.88582420349121,635.8125610351562,35.21194076538086
2022-02-21,143.2836151123047,21.6872501373291,622.749755859375,35.21194076538086
2022-02-22,141.46607971191406,21.281478881835938,619.970458984375,35.292236328125
2022-02-23,139.3984375,21.246946334838867,616.820556640625,34.935386657714844
2022-02-24,134.91305541992188,20.42676544189453,589.1202392578125,34.935386657714844
2022-02-25,138.38133239746094,20.927509307861328,617.5616455078125,36.36277389526367
2022-02-28,133.7791748046875,20.374963760375977,611.3546142578125,36.48767852783203
2022-03-01,127.25946807861328,19.6756591796875,579.7631225585938,34.623146057128906
2022-03-02,126.10893249511719,19.632488250732422,591.0657348632812,36.88912582397461
2022-03-03,118.92222595214844,18.268400192260742,571.9812622070312,35.72231674194336
2022-03-04,116.50442504882812,17.57772445678711,535.294189453125,32.715538024902344
2022-03-07,112.46920776367188,17.16331672668457,526.0299682617188,28.829164505004883
2022-03-08,117.17141723632812,18.302936553955078,509.632080078125,29.10740852355957
2022-03-09,122.60728454589844,19.546152114868164,558.2699584960938,32.203941345214844
2022-03-10,119.22237396240234,18.622373580932617,544.6514282226562,31.92569923400879
2022-03-11,120.88983917236328,18.78641128540039,551.1363525390625,30.8306884765625
2022-03-14,122.34050750732422,19.192180633544922,554.6568603515625,30.283191680908203
2022-03-15,118.48869323730469,18.915908813476562,546.5968017578125,31.54872703552246
2022-03-16,119.48917388916016,18.449703216552734,582.6351318359375,33.263038635253906
2022-03-17,115.92082977294922,18.173433303833008,583.4688720703125,33.59514236450195
2022-03-18,118.32193756103516,18.02666473388672,592.3627319335938,34.4747314453125
2022-03-21,116.17095184326172,18.138896942138672,586.6187744140625,33.99903106689453
2022-03-22,116.50442504882812,18.095727920532227,596.5316772460938,33.97210693359375
2022-03-23,115.4039306640625,18.121633529663086,578.3734741210938,33.68489074707031
2022-03-24,114.85366821289062,17.828094482421875,578.7440795898438,33.792598724365234
2022-03-25,117.45489501953125,17.95759391784668,579.9485473632812,34.51062774658203
2022-03-28,117.32148742675781,17.71586036682129,588.934814453125,34.465755462646484
2022-03-29,123.474365234375,18.37200355529785,622.379150390625,36.04542922973633
2022-03-30,120.78976440429688,17.97486114501953,611.9105834960938,35.15685272216797
2022-03-31,105.19915008544922,17.076984405517578,601.6270751953125,33.34382247924805
2022-04-01,108.8675308227539,17.361886978149414,601.812255859375,32.410377502441406
2022-04-04,110.01808166503906,17.16331672668457,615.0604248046875,32.5001220703125
2022-04-05,109.4511489868164,17.29281997680664,612.2810668945312,30.929420471191406
2022-04-06,109.43445587158203,17.042449951171875,589.3981323242188,30.148563385009766
2022-04-07,108.48401641845703,17.266921997070312,578.0955810546875,29.88827133178711
2022-04-08,110.05142974853516,17.405054092407227,585.2291870117188,29.84339714050293
2022-04-11,110.05142974853516,17.379154205322266,574.2972412109375,30.112655639648438
2022-04-12,109.5178451538086,17.353254318237305,584.488037109375,30.57040023803711
2022-04-13,108.18387603759766,17.49138832092285,587.4525756835938,30.902496337890625
2022-04-14,107.55025482177734,17.73312759399414,592.9185791015625,30.283191680908203
2022-04-18,107.55025482177734,17.73312759399414,592.9185791015625,30.435768127441406
2022-04-19,109.35108947753906,17.93169593811035,587.4525756835938,31.701313018798828
2022-04-20,108.38397216796875,18.009397506713867,595.0493774414062,31.378192901611328
2022-04-21,108.76748657226562,18.207969665527344,605.3329467773438,31.00122833251953
2022-04-22,106.04955291748047,17.543188095092773,592.5479736328125,29.583106994628906
2022-04-25,104.73228454589844,17.482759475708008,570.3135375976562,29.771583557128906
2022-04-26,104.2320327758789,17.49138832092285,569.0952758789062,29.116378784179688
2022-04-27,104.11530303955078,17.534557342529297,577.810302734375,29.36769676208496
2022-04-28,104.18201446533203,17.795211791992188,578.37255859375,29.978025436401367
2022-04-29,104.36542510986328,17.75986671447754,580.52783203125,29.547199249267578
2022-05-02,105.96617126464844,17.795211791992188,568.4393920898438,30.157535552978516
2022-05-03,105.9161605834961,18.086788177490234,562.72314453125,29.385644912719727
2022-05-04,102.81471252441406,17.971925735473633,555.9759521484375,29.84339714050293
2022-05-05,101.8128433227539,18.44905662536621,537.8901977539062,28.254735946655273
2022-05-06,104.45023345947266,17.892406463623047,526.5514526367188,27.231534957885742
2022-05-09,101.62445831298828,17.733360290527344,508.46551513671875,25.885215759277344
2022-05-10,103.38841247558594,17.415271759033203,514.9314575195312,25.39156723022461
2022-05-11,103.71381378173828,17.62733268737793,536.9530639648438,23.802913665771484
2022-05-12,107.01910400390625,17.75103187561035,529.8312377929688,27.491819381713867
2022-05-13,110.71826171875,18.148643493652344,544.7310180664062,28.28166389465332
2022-05-16,111.76293182373047,18.30768394470215,538.8272705078125,28.74838638305664
2022-05-17,113.88653564453125,18.46672821044922,552.9773559570312,29.645933151245117
2022-05-18,111.67729949951172,18.378368377685547,542.1071166992188,28.586828231811523
2022-05-19,108.30352020263672,17.945419311523438,532.7362060546875,27.796985626220703
2022-05-20,107.46436309814453,18.042613983154297,521.584716796875,28.19190788269043
2022-05-23,109.0228042602539,18.254669189453125,525.6143188476562,28.093177795410156
2022-05-24,104.22758483886719,18.007265090942383,517.0868530273438,26.9622745513916
2022-05-25,104.39883422851562,18.192819595336914,516.337158203125,28.290639877319336
2022-05-26,104.39883422851562,19.129409790039062,535.266357421875,29.978025436401367
2022-05-27,113.45838928222656,19.69489860534668,556.0698852539062,30.82171630859375
2022-05-30,115.10245513916016,19.87161636352539,570.3135375976562,30.82171630859375
2022-05-31,115.27371978759766,19.78325843811035,559.6306762695312,30.96532440185547
2022-06-01,115.75323486328125,19.641881942749023,560.1929931640625,30.642208099365234
2022-06-02,116.57528686523438,19.60654067993164,569.8450317382812,31.790504455566406
2022-06-03,116.2841567993164,19.50051498413086,570.7820434570312,31.537334442138672
2022-06-06,116.2841567993164,19.438663482666016,575.1864013671875,31.302248001098633
2022-06-07,117.8597183227539,19.633047103881836,570.1261596679688,31.54637336730957
2022-06-08,121.25061798095703,20.878890991210938,563.8475341796875,31.474048614501953
2022-06-09,119.69216918945312,20.984920501708984,550.6346435546875,31.049081802368164
2022-06-10,116.36976623535156,20.14552116394043,536.8594360351562,29.566253662109375
2022-06-13,113.74952697753906,19.94230079650879,515.4000244140625,27.96587562561035
2022-06-14,114.09205627441406,19.889286041259766,509.7774353027344,28.57166862487793
2022-06-15,106.67657470703125,19.92462730407715,517.0868530273438,29.566253662109375
2022-06-16,103.8508071899414,19.535858154296875,505.4669189453125,27.59516716003418
2022-06-17,106.69369506835938,19.208932876586914,510.4334716796875,29.023752212524414
2022-06-20,106.17992401123047,19.429826736450195,508.3717956542969,29.023752212524414
2022-06-21,105.7860336303711,19.50051498413086,518.679931640625,29.068960189819336
2022-06-22,104.94686889648438,19.21776580810547,516.9930419921875,28.12862777709961
2022-06-23,104.02207946777344,18.97036361694336,530.3934326171875,29.014705657958984
2022-06-24,104.02207946777344,19.376811981201172,550.4472045898438,30.13587760925293
2022-06-27,105.8202896118164,19.279619216918945,543.7001953125,29.43062400817871
2022-06-28,104.24470520019531,19.314960479736328,552.040283203125,29.132253646850586
2022-06-29,106.53956604003906,19.359140396118164,551.946533203125,28.219039916992188
2022-06-30,104.60435485839844,19.07639503479004,545.1058349609375,27.59516716003418
2022-07-01,106.31693267822266,19.412153244018555,543.5128173828125,27.866413116455078
2022-07-04,108.2863998413086,19.491674423217773,548.4793090820312,27.866413116455078
2022-07-05,106.48819732666016,19.23543930053711,536.0160522460938,28.336584091186523
2022-07-06,109.60508728027344,19.98647689819336,560.0054931640625,27.70366668701172
2022-07-07,111.31766510009766,20.45477294921875,569.3764038085938,28.98758316040039
2022-07-08,112.51647186279297,20.61381721496582,568.7205810546875,28.770586013793945
2022-07-11,111.76293182373047,20.41059684753418,566.2841186523438,27.920665740966797
2022-07-12,114.72567749023438,21.05560302734375,572.281494140625,28.264251708984375
2022-07-13,112.5849609375,20.70217514038086,568.0645751953125,28.390830993652344
2022-07-14,110.20447540283203,20.68450164794922,568.251953125,28.11958122253418
2022-07-15,111.60880279541016,21.40903663635254,570.1261596679688,27.848331451416016
2022-07-18,112.36233520507812,21.541568756103516,575.6549072265625,28.427001953125
2022-07-19,114.64006805419922,22.098222732543945,588.5868530273438,29.819419860839844
2022-07-20,114.43456268310547,21.868494033813477,586.3378295898438,30.58795928955078
2022-07-21,115.03394317626953,21.868494033813477,593.459716796875,30.76879119873047
2022-07-22,115.13671112060547,21.70061492919922,594.7716674804688,30.696453094482422
2022-07-25,115.51347351074219,21.65643882751465,597.3018188476562,30.83208656311035
2022-07-26,108.71453857421875,21.073278427124023,585.8692626953125,29.40349578857422
2022-07-27,109.03992462158203,20.96724510192871,595.9898681640625,30.497539520263672
2022-07-28,109.22830200195312,20.852380752563477,621.1976928710938,30.76879119873047
2022-07-29,110.73538970947266,20.931907653808594,632.536376953125,30.40712547302246
2022-08-01,109.14268493652344,21.0909481048584,644.9996948242188,30.741670608520508
2022-08-02,107.46436309814453,20.887723922729492,636.2847900390625,29.837495803833008
2022-08-03,110.23873901367188,21.170469284057617,642.469482421875,30.58795928955078
2022-08-04,113.0987548828125,21.435543060302734,649.4041137695312,30.624122619628906
2022-08-05,110.6155014038086,21.285335540771484,639.283447265625,30.813997268676758
2022-08-08,114.58869934082031,22.221925735473633,645.7493896484375,31.11237144470215
2022-08-09,111.24916076660156,21.77130126953125,636.7533569335938,30.099706649780273
2022-08-10,114.26329040527344,22.28377342224121,646.5927734375,31.139501571655273
2022-08-11,113.88653564453125,22.41631317138672,649.9662475585938,32.09791564941406
2022-08-12,114.05778503417969,22.41631317138672,650.8096313476562,32.269710540771484
2022-08-15,113.4070053100586,22.575353622436523,655.4951171875,32.4867057800293
2022-08-16,114.46880340576172,22.85809898376465,654.9329833984375,33.58074951171875
2022-08-17,112.55072021484375,22.38980484008789,656.3384399414062,33.553627014160156
2022-08-18,111.4032974243164,22.124732971191406,662.4295654296875,33.96954345703125
2022-08-19,109.1598129272461,21.895002365112305,654.37060546875,33.300453186035156
2022-08-22,105.51201629638672,21.338348388671875,639.6582641601562,32.01654052734375
2022-08-23,106.41969299316406,20.92306900024414,637.0344848632812,32.76700210571289
2022-08-24,104.98111724853516,20.852380752563477,643.593994140625,32.577117919921875
2022-08-25,99.65498352050781,20.445940017700195,644.4374389648438,33.24620819091797
2022-08-26,95.20228576660156,19.677227020263672,626.9138793945312,31.96229362487793
2022-08-29,96.55522918701172,19.456335067749023,621.1976928710938,31.75433349609375
2022-08-30,95.40779113769531,19.562362670898438,620.1668090820312,32.16120529174805
2022-08-31,95.09953308105469,19.041051864624023,606.7664184570312,31.401700973510742
2022-09-01,94.31175231933594,18.77597999572754,592.9911499023438,31.564449310302734
2022-09-02,96.64086151123047,19.17359161376953,604.048828125,31.220876693725586
2022-09-05,95.9044418334961,18.77597999572754,595.0527954101562,31.220876693725586
2022-09-06,97.20600891113281,18.988039016723633,597.9577026367188,30.316707611083984
2022-09-07,94.94539642333984,18.943859100341797,601.0501708984375,31.1756649017334
2022-09-08,93.55821228027344,18.72296714782715,603.0181274414062,31.540517807006836
2022-09-09,96.0072021484375,18.97036361694336,611.2644653320312,32.39788818359375
2022-09-12,100.45990753173828,19.77442169189453,617.44921875,33.18229293823242
2022-09-13,96.53810119628906,19.394485473632812,609.9525146484375,31.412817001342773
2022-09-14,97.01763153076172,20.127851486206055,613.0448608398438,30.774337768554688
2022-09-15,92.42790222167969,19.80976104736328,601.0501708984375,30.300050735473633
2022-09-16,93.01019287109375,19.836273193359375,599.2696533203125,29.68893814086914
2022-09-19,94.12335968017578,19.87161636352539,600.67529296875,30.20883560180664
2022-09-20,91.43462371826172,19.314960479736328,594.1156616210938,29.552122116088867
2022-09-21,92.35940551757812,19.491674423217773,603.1116943359375,29.15079689025879
2022-09-22,91.6572494506836,19.332632064819336,585.588134765625,28.22957420349121
2022-09-23,89.15689086914062,18.590431213378906,565.2532958984375,27.052963256835938
2022-09-26,89.34526062011719,18.555086135864258,568.6267700195312,26.113496780395508
2022-09-27,91.05784606933594,18.714130401611328,566.1903686523438,26.478336334228516
2022-09-28,90.64682006835938,18.899681091308594,574.6242065429688,27.271865844726562
2022-09-29,85.34638977050781,18.555086135864258,569.7512817382812,26.350645065307617
2022-09-30,88.59172821044922,18.802488327026367,572.0003662109375,25.931076049804688
2022-10-03,91.99976348876953,18.820159912109375,569.7512817382812,27.062084197998047
2022-10-04,97.22313690185547,19.50934600830078,606.1103515625,28.676504135131836
2022-10-05,91.62299346923828,19.323795318603516,597.2080688476562,29.059587478637695
2022-10-06,90.3043212890625,19.208932876586914,595.146484375,29.19639778137207
2022-10-07,89.34526062011719,19.032217025756836,579.3095703125,28.712987899780273
2022-10-10,91.81138610839844,19.226604461669922,572.093994140625,28.402873992919922
2022-10-11,92.34228515625,19.50934600830078,572.093994140625,27.937702178955078
2022-10-12,94.14049530029297,19.4740047454834,582.7769165039062,28.466718673706055
